Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,
2022-05-04 23:12:52.851362,1651705972.851362,0.0,3614.5982500000005,15.8,9895526400,0.0,0,9.2,22724964352,
2022-05-04 23:12:54.339343,1651705974.339343,28.9,3574.9383125,15.8,9897852928,0.0,0,9.2,22725378048,
2022-05-04 23:12:55.799353,1651705975.799353,12.4,3891.0775833333323,15.8,9897758720,0.0,0,9.2,22725742592,
2022-05-04 23:12:57.283405,1651705977.283405,32.3,3627.273291666666,15.8,9897836544,0.0,0,9.2,22726029312,
2022-05-04 23:12:58.751527,1651705978.751527,22.5,3669.5422500000004,15.8,9897594880,0.0,0,9.2,22726336512,
2022-05-04 23:13:00.227583,1651705980.227583,22.9,3645.9316041666666,15.8,9897828352,0.0,0,9.2,22726131712,
2022-05-04 23:13:01.715589,1651705981.715589,22.7,3442.483375,15.8,9895563264,0.0,0,9.2,22726496256,
2022-05-04 23:13:03.187353,1651705983.187353,22.4,3612.7675416666675,15.8,9898102784,0.0,0,9.2,22727045120,
2022-05-04 23:13:04.663588,1651705984.663588,22.4,3646.8430416666674,15.8,9897496576,0.0,0,9.2,22727364608,
2022-05-04 23:13:06.135583,1651705986.135583,22.6,3661.1080416666664,15.8,9897893888,0.0,0,9.2,22727970816,
2022-05-04 23:13:07.611382,1651705987.611382,34.2,3613.924083333333,15.8,9837072384,0.0,0,9.2,22728450048,
2022-05-04 23:13:09.087382,1651705989.087382,22.1,3729.3827916666655,15.8,9835569152,0.0,0,9.2,22728736768,
2022-05-04 23:13:10.555379,1651705990.555379,26.3,3805.4751666666666,15.8,9836748800,0.0,0,9.2,22729261056,
2022-05-04 23:13:12.019351,1651705992.019351,21.9,3828.1334375000006,15.8,9836724224,0.0,0,9.2,22729703424,
2022-05-04 23:13:13.483602,1651705993.483602,19.7,3700.738291666666,15.8,9836228608,0.0,0,9.2,22730350592,
2022-05-04 23:13:14.955590,1651705994.95559,22.1,3584.3285625000003,15.8,9838100480,0.0,0,9.2,22731063296,
2022-05-04 23:13:16.427563,1651705996.427563,22.2,3643.8260833333334,15.8,9838100480,0.0,0,9.2,22731464704,
2022-05-04 23:13:17.887360,1651705997.88736,22.2,3587.7778541666685,15.8,9837641728,0.0,0,9.2,22732099584,
2022-05-04 23:13:19.359372,1651705999.359372,21.8,3645.0693333333315,15.8,9837072384,0.0,0,9.2,22732730368,
2022-05-04 23:13:20.819350,1651706000.81935,19.3,3702.1773541666676,15.8,9838829568,0.0,0,9.2,22733324288,
2022-05-04 23:13:22.291379,1651706002.291379,17.0,3844.130604166667,15.8,9838260224,0.0,0,9.3,22734221312,
2022-05-04 23:13:23.767581,1651706003.767581,20.8,3744.3301875,15.8,9839083520,0.0,0,9.3,22735900672,
2022-05-04 23:13:25.227568,1651706005.227568,22.3,3771.1441666666665,15.7,9830162432,0.0,0,9.3,22737879040,
2022-05-04 23:13:26.687398,1651706006.687398,22.2,3570.60525,15.7,9832062976,0.0,0,9.3,22739914752,
2022-05-04 23:13:28.159356,1651706008.159356,22.3,3671.8492916666673,15.8,9834680320,0.0,0,9.3,22742433792,
2022-05-04 23:13:29.623344,1651706009.623344,22.7,3623.6775624999996,15.8,9836011520,0.0,0,9.3,22744121344,
2022-05-04 23:13:31.099345,1651706011.099345,22.5,3610.796729166666,15.8,9836634112,0.0,0,9.3,22747672576,
2022-05-04 23:13:32.591355,1651706012.591355,22.4,3712.6053749999996,15.8,9840087040,0.0,0,9.3,22750949376,
2022-05-04 23:13:34.055332,1651706014.055332,22.2,3728.7098958333336,15.8,9841815552,0.0,0,9.3,22752804864,
2022-05-04 23:13:35.543376,1651706015.543376,22.0,3565.3972916666676,15.8,9843798016,0.0,0,9.3,22754996224,
2022-05-04 23:13:37.003608,1651706017.003608,12.7,3849.711104166667,15.8,9845940224,0.0,0,9.3,22757629952,
2022-05-04 23:13:38.487588,1651706018.487588,23.1,3483.892270833334,15.8,9848352768,0.0,0,9.3,22762299392,
2022-05-04 23:13:39.955593,1651706019.955593,22.3,3844.668562499999,15.8,9850462208,0.0,0,9.3,22764412928,
2022-05-04 23:13:41.427371,1651706021.427371,22.3,3561.029270833333,15.8,9852571648,0.0,0,9.3,22766796800,
2022-05-04 23:13:42.895352,1651706022.895352,22.3,3633.2397708333338,15.8,9853018112,0.0,0,9.3,22769696768,
2022-05-04 23:13:44.355351,1651706024.355351,22.3,3650.1265625,15.8,9855033344,0.0,0,9.3,22771511296,
2022-05-04 23:13:45.823570,1651706025.82357,19.3,3432.908666666666,15.8,9856942080,0.0,0,9.3,22774398976,
2022-05-04 23:13:47.287385,1651706027.287385,15.6,3644.9753333333338,15.8,9860808704,0.0,0,9.3,22778421248,
2022-05-04 23:13:48.747357,1651706028.747357,22.2,3582.8512499999993,15.8,9866313728,0.0,0,9.3,22786318336,
2022-05-04 23:13:50.207379,1651706030.207379,12.5,3856.440854166667,15.8,9871306752,0.0,0,9.3,22790254592,
2022-05-04 23:13:51.683373,1651706031.683373,34.0,3603.8094166666674,15.8,9872461824,0.0,0,9.3,22791610368,
2022-05-04 23:13:53.143481,1651706033.143481,22.1,3457.819020833334,15.8,9872089088,0.0,0,9.3,22792130560,
2022-05-04 23:13:54.619344,1651706034.619344,20.7,3647.452249999999,15.8,9871728640,0.0,0,9.3,22792699904,
2022-05-04 23:13:56.087371,1651706036.087371,23.7,3678.4623333333334,15.8,9871745024,0.0,0,9.3,22793261056,
2022-05-04 23:13:57.551579,1651706037.551579,12.3,3678.219645833333,15.8,9874558976,0.0,0,9.3,22793773056,
2022-05-04 23:13:59.023364,1651706039.023364,22.5,3748.157770833333,15.8,9852153856,0.0,0,9.3,22794067968,
2022-05-04 23:14:00.483349,1651706040.483349,33.1,3635.0240833333332,15.8,9852116992,0.0,0,9.3,22794657792,
2022-05-04 23:14:01.947353,1651706041.947353,22.3,3665.482833333334,15.8,9852153856,0.0,0,9.3,22795055104,
2022-05-04 23:14:03.407552,1651706043.407552,19.5,3729.664604166667,15.8,9852035072,0.0,0,9.3,22795653120,
2022-05-04 23:14:04.879566,1651706044.879566,24.2,3676.3734999999997,15.8,9854287872,0.0,0,9.3,22795956224,
2022-05-04 23:14:06.351383,1651706046.351383,23.8,3715.4098125000005,15.8,9854279680,0.0,0,9.3,22796410880,
2022-05-04 23:14:07.819346,1651706047.819346,22.7,3726.7379166666674,15.8,9853726720,0.0,0,9.3,22797041664,
2022-05-04 23:14:09.283559,1651706049.283559,21.9,3671.317479166668,15.8,9853812736,0.0,0,9.3,22797570048,
2022-05-04 23:14:10.755355,1651706050.755355,22.2,3709.9575624999998,15.8,9856086016,0.0,0,9.3,22798008320,
2022-05-04 23:14:12.219351,1651706052.219351,13.8,3777.3967916666675,15.8,9856258048,0.0,0,9.3,22798573568,
2022-05-04 23:14:13.687352,1651706053.687352,28.3,3639.0360416666663,15.8,9856901120,0.0,0,9.3,22798954496,
2022-05-04 23:14:15.151480,1651706055.15148,21.0,3773.204104166667,15.7,9787129856,0.0,0,9.3,22799450112,
2022-05-04 23:14:16.639354,1651706056.639354,24.6,3719.0476458333337,15.7,9788932096,0.0,0,9.3,22800162816,
2022-05-04 23:14:18.103378,1651706058.103378,18.0,3765.099520833334,15.7,9788739584,0.0,0,9.3,22801068032,
2022-05-04 23:14:19.563349,1651706059.563349,28.8,3776.7498124999997,16.5,10324615168,0.0,0,9.4,23002275840,
2022-05-04 23:14:21.035362,1651706061.035362,14.7,3829.7665833333326,16.5,10325712896,0.0,0,9.4,23089717248,
2022-05-04 23:14:22.519583,1651706062.519583,23.7,3566.578083333334,16.5,10324914176,0.0,0,9.4,23090782208,
2022-05-04 23:14:23.991585,1651706063.991585,22.6,3730.6030208333327,16.0,10018983936,0.0,0,9.2,22607179776,
2022-05-04 23:14:25.471595,1651706065.471595,23.6,3637.2146874999994,15.6,9754132480,0.0,0,9.2,22631981056,
2022-05-04 23:14:26.939876,1651706066.939876,23.6,3507.2751250000006,15.6,9753894912,0.0,0,9.2,22669221888,
2022-05-04 23:14:28.403400,1651706068.4034,23.0,3517.4751875,15.6,9752633344,0.0,0,9.2,22731956224,
